"";"cod_Cajero";"Vecinos_Raw";"BBVA";"Bancolombia";"Davivienda";"ATH";"Caja_Social";"Citibank";"Colpatria";"Servibanca";"Itau";"Agrario";"Falabella";"Otros"
"852";1389;"Cajero ATH Oficina Inem Cali I - Banco de Bogotá|Cajero Colpatria|Cajero Servibanca|Bancolombia Corresponsal Bancario|Cajero Hsbc C.c. La 14|Cajero banco popular|Cajero ATH Cc Calima Cali - Banco de Occidente|Cajero ATH Cadbury Adams I - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Calima La 14 I Cali - Banco de Bogotá|Servibanca|Cajero ATH La 14 Calima Cali - Banco de Occidente|Cajero Automático Red Aval|Cajero Automático Red Aval";0;1;0;8;0;0;1;2;0;0;0;1
"853";1550;"Cajero Automatico Servibanca|ATM Davivienda|Bancolombia Cajero|Cajero automatico servibanca|cajero servibanca|Cajero Automático Bancolombia|Bancolombia Cajero|Cajero ATH Santa Marta|Cajero Av Villas Exito La 22|Cajero ATH. Banco De Occidente|Bancolombia Corresponsal Bancario|Cajero Servibanca|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero AV. Villas Centro Santa Marta|Cajero ATH Supermercado San Jose I - Banco de Bogotá|Cajero ATH Olimpica Sao Santa Marta I - Banco de Bogotá|Bancolombia Cajero";0;6;1;8;1;0;0;4;0;0;0;0
"854";1549;"Cajero ATH Barrancas - Banco De Bogotá|Bancolombia Cajero|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|EFECTY PARQUE PRINCIPAL CARRERA 6";0;2;0;2;0;0;0;0;0;0;0;1
"855";1531;"Bancolombia Cajero Multifuncional|Cajero servibanca|Banco Agrario de Colombia|Davivienda|Cajero ATH Oficina Bello I - Banco de Bogotá|Cajero ATH Centro De Pagos Bello I - Banco de Bogotá|Cajero Banco de Bogotá Bello|Cajero ATH Cotrafa Bello I - Banco de Bogotá|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero ATH Cotrafa Fabricato I - Banco de Bogotá|Cajero ATH Tecnologico Bello II - Banco Popular|Bancolombia Cajero|Bancolombia Cajero|Cajero Automatico Bancolombia|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota";0;6;1;9;1;0;0;1;0;1;0;0
"856";1555;"ATM Servibanca|Bancolombia Cajero|Davivienda|Cajero Citibank Centro|Banco de Bogotá|Bancolombia Cajero|Cajero ATH Calle 14 - Banco AV Villas|CAJERO ATH|Citibank Cajero ATM|Cajero Davivienda Av Jiménez Kr 5|Cajero ATH Tecnologico Bogota I - Banco Popular|Itaú|Cajero ATH Carrera Octava (Principal) - Banco Popular|Cajero ATH Principal II - Banco Popular|Cajero ATH Oficina Parque Santander II - Banco de Bogotá|Cajero ATH Dian Bogota I - Banco de Bogotá|Cajero Ath Kr 7 Cl 13|Cajero Bancolombia Oxxo Procuraduría|cajero banco popular|Cajero Automático Banco Caja Social";0;3;2;10;1;2;0;1;1;0;0;0
"857";1552;"0";0;0;0;0;0;0;0;0;0;0;0;0
"858";1406;"Cajeros Colpatria (C.C. Gran Plaza Bosa)|Cajero ATH Exito Bosa I - Banco de Bogotá|Cajero ATH Bosa 1 - Banco AV Villas|Servibanca|Cajero Banco Caja Social Bcsc Bosa|Cajero ATH Oficina Bosa Centro I - Banco de Bogotá|Cajero ATH La Internacional Club Bosa I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Davivienda Exito Bosa|Bancolombia Cajero|Cajero ATH Tecnologico Bosa II (Cazuca) - Banco Popular";0;1;1;6;2;0;1;1;0;0;0;0
"859";1071;"Cajeros Colpatria (C.C. Gran Plaza Bosa)|Cajero ATH Exito Bosa I - Banco de Bogotá|Cajero ATH Bosa 1 - Banco AV Villas|Servibanca|Cajero Automático Davivienda Exito Bosa|Cajero Banco Caja Social Bcsc Bosa|Bancolombia Cajero|Cajero ATH Tecnologico Bosa Centro II - Banco Popular|Cajero ATH Oficina Bosa Centro I - Banco de Bogotá|Cajero Automático Banco Caja Social|Bancolombia Cajero";0;2;1;4;2;0;1;1;0;0;0;0
"860";1526;"Cajeros Colpatria (C.C. Gran Plaza Bosa)|Cajero ATH Exito Bosa I - Banco de Bogotá|Cajero ATH Bosa 1 - Banco AV Villas|Servibanca|Cajero Banco Caja Social Bcsc Bosa|Cajero ATH Oficina Bosa Centro I - Banco de Bogotá|Cajero ATH La Internacional Club Bosa I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Davivienda Exito Bosa|Bancolombia Cajero|Cajero ATH Tecnologico Bosa II (Cazuca) - Banco Popular";0;1;1;6;2;0;1;1;0;0;0;0
"861";1527;"Cajeros Colpatria (C.C. Gran Plaza Bosa)|Cajero ATH Exito Bosa I - Banco de Bogotá|Cajero ATH Bosa 1 - Banco AV Villas|Servibanca|Cajero Banco Caja Social Bcsc Bosa|Cajero ATH Oficina Bosa Centro I - Banco de Bogotá|Cajero ATH La Internacional Club Bosa I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Davivienda Exito Bosa|Bancolombia Cajero|Cajero ATH Tecnologico Bosa II (Cazuca) - Banco Popular";0;1;1;6;2;0;1;1;0;0;0;0
"862";1577;"Cajero ATH Clinica Cafam (La Floresta) - Banco Popular|Atm ATH - Banco Popular|Davivienda La Floresta ATM|Cajero ATH Oficina La Floresta - Banco de Occidente|Cajero ATH Centro Comercial Cafam Floresta II - Banco de Bogotá|ATH ATM Cafam Floresta (La Floresta) - Banco Popular|Correspondent Banking Bancolombia|Cajero Davivienda Cafam Floresta Ed Administrativo|Bancolombia Cajero Multifuncional|Cajero ATH La Floresta - Banco AV Villas|Cajero ATH Policlinico Cafam Floresta I - Banco de Bogotá|Cajero ATH Centro Comercial Cafam Floresta I - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|BANCOLOMBIA FLORESTA|Bancolombia Cajero";0;4;2;10;1;0;0;0;0;0;0;0
"863";1538;"0";0;0;0;0;0;0;0;0;0;0;0;0
"864";306;"cajero ATH|servibanca|Bancolombia Cajero Multifuncional|Cajero ATH I.P.S. Medellin (Medellin) - Banco Popular|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Cajero|Bancolombia Cajero";0;3;0;4;0;0;0;1;0;0;0;0
"865";1561;"Cajero Banco de Bogotá|Banco Popular|Bancolombia Cajero|ATH ATM Armenia Office - Banco de Occidente|ATH ATM Machine|Bancolombia Corresponsal Bancario|Cajero ATH Tecnologico Armenia III - Banco Popular|Bancolombia Cajero|Cajero Automático Banco Colpatria|Cajero ATH Armenia Calle 22 - Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero ATH Sao El Bosque - Banco AV Villas|Bancolombia Cajero|Servibanca|Cajero Automático Banco Popular|ATH Cajero Automàtico";0;4;0;11;0;0;1;1;0;0;0;0
"866";1438;"Cajero ATH Centro Comercial Calima La 14 I - Banco de Bogotá|Bancolombia Cajero|Cajero ATH Oficina Centro Comercial Calima I Bogota - Banco de Bogotá|Bancolombia Cajero|Caja Social ATM Home Center|Cajero Citibank|Cajero ATH Centro Comercial Calima La 14 III - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Calima II Bogota - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Banco Caja Social|Cajero Davivienda Paloquemao|Bancolombia Cajero|BANCOLOMBIA CARRERA 30 CALIMA|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Servibanca";0;6;1;5;2;1;0;1;0;0;0;0
"867";1433;"0";0;0;0;0;0;0;0;0;0;0;0;0
"868";1645;"0";0;0;0;0;0;0;0;0;0;0;0;0
"869";1442;"Cajero ATH - Banco Popular Terminal Transporte|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Red Aval|Banco Popular";0;2;0;3;0;0;0;0;0;0;0;0
"870";1541;"Cajero ATH Ofi C.C. Santa Fe II - Banco AV Villas|Cajero ATH Oficina Centro Comercial Santafe I - Banco de Bogotá|Cajero Colpatria Carrefour|Bancolombia Cajero|cajero citibank|Cajero Servibanca Carrefour Santafé|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Autopista 184 I - Banco de Bogotá|Cajero ATH Centro Comercial Santafe 2 - Banco de Occidente|Cajero ATH Cencosud Santafe I - Banco de Bogotá|Cajero ATH Oficina Centro Comercial Santafe III - Banco de Bogotá|Cajero Ath Autonorte Cl 185|Cajero Davivienda Autonorte Cl 184|Cajero Automático Banco Caja Social|BANCOLOMBIA CENTRO COMERCIAL SANTAFE|Cajero Automático Banco de Bogota|Cajero Automático Red Aval";0;3;1;9;1;1;1;1;0;0;0;0
"871";492;"Cajeros Scotiabank|Cajero ATH|Cajero Servibanca|Bancolombia Cajero|DAVIVIENDA|Banco Popular|Davivienda|Bancolombia Corresponsal Bancario|Cajero ATH Centro De Pagos Unicali I - Banco de Bogotá|Cajero Automatico Banco Corpbanca|SARCOIN Bitcoin ATM|Servibanca|Cajero Automático Banco Colpatria|Cajero Automático Banco de Bogota|Bancolombia Cajero Multifuncional|Banco Pichincha - Calí Holguines";0;3;2;4;0;0;1;2;0;0;0;4
"872";1396;"Bancolombia Cajero|Cajero Automático Banco AV Villas|Cajero ATH Centro Comercial Unico (Cra Primera) - Banco Popular|Cajero ATH Centro Comercial Unico Cali - Banco AV Villas|Cajero ATH Oficina Centro Comercial Único - Banco de Occidente|Cajero ATH Olimpica Galeria Salomia - Banco de Occidente|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Red Aval|Cajero Banco de Bogota|Bancolombia Cajero|Cajero ATH Unico Cali - Banco AV Villas";0;2;0;9;1;0;0;0;0;0;0;0
"873";1331;"Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Banco Colpatria|Bancolombia Cajero|Banco Pichincha - Pereira Avenida Circunvalar";0;3;0;0;0;0;1;0;0;0;0;1
"874";1477;"Cajero ATH Tonchala II - Banco Popular|Bancolombia Cajero|Cajero ATH Cucuta Avenida Cero II - Banco de Bogotá|Cajero Automático Banco AV Villas|Cajero Automático Banco Caja Social|Davivienda|BANCOLOMBIA UNICENTRO CUCUTA";0;2;1;3;1;0;0;0;0;0;0;0
"875";1413;"Bancolombia Cajero|Cajeros Banco Popular|Cajero Servibanca Texaco Roosvelt|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero ATH Oficina Alameda - Banco de Occidente|Cajero Automático Red Aval|Cajero Automático Banco Caja Social";0;1;0;4;2;0;0;1;0;0;0;0
"876";1402;"Cajero ATH Eds Septima (Punto 52) - Banco Popular|Bancolombia Cajero|Davivienda Universidad Santo Tomas.|Cajero ATH Tecnologico Punto 52 II - Banco Popular|Cajero ATH Hbe Centro Comercial La Estacion - Banco de Bogotá|Cajero ATH Clinica Marly - Banco de Occidente|Cajero Automático Red Aval|Cajero Davivienda Exito Chapinero|Bancolombia Cajero|Cajero ATH Marly - Banco AV Villas|ATM Servibanca|Bancolombia Cajero|Cajero ATH Locatel Chapinero I - Banco de Bogotá|ATH ATM|Cajero Automático Red Aval|Cajero Ath Kr 13 Cl 49|Bancolombia Cajero|Cajero Servibanca Coomeva Cl 53|Cajero Citibank|Cajero ATH Oficina Exito Calle 53 II - Banco de Bogotá";0;4;2;11;0;1;0;2;0;0;0;0
"877";1534;"Bancolombia Cajero|Bancolombia Corresponsal Bancario|Corresponsal Bancario Bancamía - Chinú - Edi Variedades";0;2;0;0;0;0;0;0;0;0;0;1
"878";1394;"Bancolombia Cajero|Athena Bitcoin Inc|ATH ATM Office River City - Banco de Occidente|Cajero ATH Eds Mobil Industriales (Palace) - Banco Popular|Cajero Automático Banco Colpatria|Bancolombia Cajero Multifuncional|Bancolombia Cajero|Cajero ATH Mall Cuero Velez I - Banco de Bogotá|Bancolombia Cajero";0;4;0;4;0;0;1;0;0;0;0;0
"879";1324;"Cajero ATH|Banco Popular ATM|Bancolombia ATM|Davivienda Ciudad Jardin Cali.|Cajero Automático Red Aval|Cajero Automático Banco AV Villas";0;1;1;4;0;0;0;0;0;0;0;0
"880";1551;"servibanca|banco popular CAJERO automático|Cajero Colpatria Parque Berrío|Cajeros Bancolombia|CAJEROS automaticos banco popular ATH|Cajero DAVIVIENDA|Cajero Automatico Banco Av. Villas|Cajero Davivienda|cajero banco popular|Bancolombia Cajero Multifuncional|ATH ATM Coltejer - Banco AV Villas|Cajero ATH La Playa Medellin - Banco AV Villas|Bancolombia Cajero|Cajero ATH Olimpica Colombia I - Banco de Bogotá|Cajero ATH Oficina Medellin Carrera 70 I - Banco de Bogotá|Cajero ATH Oficina Universidad Latinoamericana De Medellin I - Banco de Bogotá|Cajero ATH Estación Metro Parque Berrio Sur I - Banco de Bogotá|Cajero ATH Oficina Centro De Pagos Y Recaudos Medellin - Banco de Occidente";0;3;2;11;0;0;1;1;0;0;0;0
"881";1403;"Bancolombia Cajero|cajero servibanca|Cajero Automático Banco AV Villas|Cajero Automático Banco Colpatria|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Banco de Bogota|Bancolombia Cajero|Colpatria Connecta|Cajero Automático Red Aval";0;4;0;3;0;0;2;1;0;0;0;0
"882";1569;"Bancolombia Cajero Multifuncional|Cajero Davivienda Contador Ak 19 Cl 139|Davivienda Calle 141.|Cajero ATH Tecnologico Oficina Cedritos II - Banco Popular|Bancolombia Cajero|Cajero Davivienda Cedritos|Cajero Automático Red Aval|Cajero ATH Oficina Barrio Contador Avenida 19 Calle 134 I - Banco de Bogotá|Bancolombia Cajero|Cajero servibanca|DAVIVIENDA Cajero|Itaú|Cajero Citibank Cedritos|Bancolombia Cajero|Bancolombia Cajero|Davivienda|Cajero Servibanca Autonorte Cl 144|Cajero Automático Red Aval|Banco Pichincha - Bogotá Contador";0;5;5;5;0;1;0;2;1;0;0;0
"883";1529;"Cajero Automático servibanca|Davivienda Cosmocentro Cali|Cajero davivienda|Cajeros Banco Caja social|Bancolombia Cajero|Cajero Automático CorpBanca|ATM Banco de Bogotá|Hall Bancario Citibank|servibanca|Cajero ATH Cosmocentro 1 - Banco AV Villas|Cajero ATH Oficina Cosmocentro II - Banco de Bogotá|CorpBanca Bank ATM|CAJERO automático Banco Popular|ATM Banco de Occidente|Cajero Automático Banco Colpatria|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Bancolombia";0;2;2;7;1;1;1;2;0;0;0;2
"884";1407;"Bancolombia Cajero|Cajero Davivienda|Cajero ATH Oficina Cota I - Banco de Bogotá|Cajero ATH Estacion Cota (Plaza Imperial) - Banco Popular|Bancolombia Corresponsal Bancario|Cajero Automático Banco de Bogota|Cajero Servibanca|Bancolombia Corresponsal Bancario|BANCOLOMBIA COTA|Cajero Banco de Bogota|Davivienda Cota";0;4;2;4;0;0;0;1;0;0;0;0
"885";1547;"ATM ATH|Bancolombia Cajero|Bancolombia Corresponsal Bancario|Davivienda Bucaros.|Bancolombia Cajero Multifuncional|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Corresponsal Bancario|Cajero Banco de Bogotá|Davivienda|Bancolombia Cajero|Cajero Davivienda|Cajero ATH Oficina Avenida Libertador - Banco de Occidente|Cajero Banco Bogotá|Bancolombia Cajero|Cajero ATH Oficina San Francisco - Banco Popular|Cajero ATH Aeropuerto Internacional Palonegro - Banco de Occidente|Cajero Servibanca|Cajero Automático Red Aval";0;6;3;9;0;0;0;1;0;0;0;0
"886";1601;"ATM Servibanca|ATH ATMs|Cajero ATH - Banco AV Villas|ATM Servibanca|Bancolombia Cajero|Cajero Banco Caja Social|Itaú|Cajero ATH Paseo Del Comercio - Banco AV Villas|ATH Cajero automático|Bancolombia Cajero|Bancolombia Sucursal|Cajero Automatico ATH.|Cajero ATH Oci Carrera 19 - Banco AV Villas|Cajero Bancolombia Las Palmas|Bancolombia Cajero Multifuncional|Cajero Davivienda|Cajero ATH Cabecera 24 Horas I - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero Multifuncional";0;6;1;9;1;0;0;2;1;0;0;0
"887";1620;"Cajero Davivienda|Cajero ATH - Banco Popular|Bancolombia Cajero|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Banco Popular|Banco Agrario|Banco de Bogotá|Davivienda Arauca.|Banco Caja Social|BANCOLOMBIA ARAUCA|Banco de Bogotá|Bancompartir|Banco de Bogotá|Ese Moreno & Clavijo|Efecty Banservicios|Movil Red Arauca Arauca";0;2;2;7;2;0;0;1;0;1;0;3
"888";1440;"Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|ATM Servibanca|Cajero ATH Centro De Pagos Diver Plaza Express I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero ATH Banco de Occidente - Diverplaza|Cajero ATH Barrio Alamos Norte I - Banco de Bogotá|Cajero ATH Banco Avvillas - Diverplaza|Cajero Automático Banco AV Villas|Cajero Davivienda Álamos Diver Plza|Cajero ATH Carulla Alamos - Banco AV Villas|Athena Bitcoin ATM|Cajero Automático Red Aval|Banco De Bogota|Cajero ATH Alamos Norte (Alamos) - Banco Popular|Cajero Servibanca Ak 96 Ac 72|Bancolombia Corresponsal Bancario|Bancolombia - Diver Plaza";0;4;1;10;1;0;0;2;0;0;0;0
"889";1560;"Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|ATM Servibanca|Cajero ATH Centro De Pagos Diver Plaza Express I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero ATH Banco de Occidente - Diverplaza|Cajero ATH Barrio Alamos Norte I - Banco de Bogotá|Cajero ATH Banco Avvillas - Diverplaza|Cajero Automático Banco AV Villas|Cajero Davivienda Álamos Diver Plza|Cajero ATH Carulla Alamos - Banco AV Villas|Athena Bitcoin ATM|Cajero Automático Red Aval|Banco De Bogota|Cajero ATH Alamos Norte (Alamos) - Banco Popular|Cajero Servibanca Ak 96 Ac 72|Bancolombia Corresponsal Bancario|Bancolombia - Diver Plaza";0;4;1;10;1;0;0;2;0;0;0;0
"890";1532;"ATH CAJEROS automáticos|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Portal Prad - Banco AV Villas|Cajero ATH Olimpica Calle 73 - Banco de Occidente|Cajero ATH Tecnologico Calle 72 II - Banco Popular|Cajero servibanca|Cajero Automático Red Aval|Banco Pichincha - Barranquilla Calle 72|Bancolombia Cajero|Itaú|Bancolombia Cajero|Cajero ATH Estadio 2 - Banco AV Villas|Bancolombia Cajero|Cajero ATH Universidad Simon Bolivar - Banco AV Villas|Banco Av Villas|Cajero Automático Red Aval";0;5;0;9;0;0;0;1;1;0;0;1
"891";1410;"Bancolombia Corresponsal Bancario|Bancolombia Cajero|Bancolombia Sucursal";0;3;0;0;0;0;0;0;0;0;0;0
"892";1335;"Bancolombia Cajero Multifuncional|Davivienda Barranca Parque Infantil.|Cajero ATH Oci Calle 49 Barrancabermeja - Banco AV Villas|Cajero ATH Cooprofesores Barrancabermeja I - Banco de Bogotá|Cajero ATH Districombocc - Banco AV Villas|Cajero ATH Norte 2 - Banco AV Villas|Cajero ATH Tecnologico Barrancabermeja III - Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social|Bancolombia IWANA|Itaú";0;3;1;7;2;0;0;0;1;0;0;0
"893";1338;"Cajero Automático Red Aval|Banco Popular";0;0;0;2;0;0;0;0;0;0;0;0
"894";1481;"Bancolombia cajero 1 Piso|Cajero Colpatria|Cajero ATH Antiguo Country - Banco Popular|Banco Popular ATM|Bancolombia Cajero|Cajero Citi Bank|Cajero ATH Centro Comercial Atlantis Plaza I - Banco de Bogotá|Cajero Automatico Davivienda Cc Atlantis 3 piso|Bancolombia ATM Cc El Retiro|Cajero ATH Tecnologico Nuevo Country II - Banco Popular|Cajero Corpbanca|Bancolombia Cajero|Cajero Servibanca City Parking Cl 81|Servibanca|Cajero Automático Banco Caja Social|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Bancolombia Cajero";0;5;1;5;2;2;1;1;0;0;0;1
"895";1305;"Cajero Servibanca|Davivienda Founders Manizales.|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Bancolombia ATM Servibanca|Bancolombia Corresponsal Bancario|Cajero ATH Parque Caldas (Manizales) - Banco Popular|Cajero ATH La 14 Manizales 1 - Banco de Occidente|Cajero Automático Banco de Bogota";0;2;1;6;0;0;0;1;0;0;0;0
"896";1562;"Cajero Servibanca|Davivienda Founders Manizales.|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Bancolombia ATM Servibanca|Bancolombia Corresponsal Bancario|Cajero ATH Parque Caldas (Manizales) - Banco Popular|Cajero ATH La 14 Manizales 1 - Banco de Occidente|Cajero Automático Banco de Bogota";0;2;1;6;0;0;0;1;0;0;0;0
"897";1157;"Bancolombia Cajero|Cajero ATH Pasaje Mone - Banco AV Villas|Cajero ATH Oficina Funza I - Banco de Bogotá|Cajero ATH Oficina Bacata Funza I - Banco de Bogotá|Corresponsal Bancario Bancolombia|Cajero Ath Funza Banco Popular|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Servibanca Surtimax|Bancolombia Cajero|BANCOLOMBIA FUNZA|Cajero Davivienda Micentro|Banco Agrario de Colombia|Bancolombia Cajero|Davivienda";0;5;2;7;0;0;0;1;0;1;0;0
"898";1437;"Bancolombia Cajero|Cajero ATH Tecnologico Mirador De Takay I - Banco Popular|Cajero Davivienda Gran América|Cajero ATH La Carbonera Calle 26 - Banco Popular|Bancolombia Sucursal|Cajero ATH|Bancolombia Corresponsal Bancario|Cajero Automático ServibancaCajero Automático Servibanca|Bancolombia Cajero Multifuncional|Cajero Colpatria Catastro|Bancolombia Corresponsal Bancario|Cajero Servibanca Supercade Cl 26|Cajero Servibanca";0;5;1;3;0;0;1;3;0;0;0;0
"899";1334;"Servibanca|Bancolombia Cajero|Banco Popular Alpopular Cúcuta|Davivienda Seguros Bolvar ATM|Bancolombia Cajero|Bancolombia Corresponsal Bancario|Cajero Banco Corpbanca Ventura Plaza";0;3;1;1;0;0;0;1;0;0;0;1
"900";1478;"Bancolombia Cajero|ATM ATH|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Banco Popular Alpopular Cúcuta|Servibanca|Banco de Bogota Cajero ATH|Bancolombia Corresponsal Bancario|Bancolombia Cajero|Cajero Automático Red Aval|Cajero Automático Red Aval|Banco de Occidente";0;3;0;7;1;0;0;1;0;0;0;0
"901";1505;"Bancolombia Cajero|Banco Davivienda|Cajero ATH Tecnologico Granada I - Banco Popular|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Ariari Granada I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Banco Caja Social Granada Meta|Bancolombia Corresponsal Bancario|Banco de Bogotá|Banco Agrario De Colombia|BANCOLOMBIA GRANADA META|Bancompartir|Banco Mundo Mujer|Cooprometa Granada|Multipagas|Crezcamos";0;4;1;5;2;0;0;0;0;1;0;5
"902";1311;"Bancolombia Corresponsal Bancario|NA|Bancolombia Corresponsal Bancario";0;1;0;0;0;0;0;0;0;0;0;0
"903";1523;"Cajero Davivienda|Cajero servibanca|Bancolombia Cajero|Cajero Bancolombia - Ed. Las Américas 2|Cajero ATH VIlla Country (Del Country) - Banco Popular|Bancolombia Cajero|Cajeros Banco Caja Social|Cajero ATH Oficina Centro Empresarial Las Americas I - Banco de Bogotá|Cajero Automático Banco Colpatria|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero ATH Promigas I - Banco de Bogotá|Cajero Automático Banco Caja Social|Cajero Automatico Banco Corpbanca|ATH ATM|Cajeros Automaticos Citibank|Cajero Automático Red Aval|Banco Av Villas|Cajero ATH Escuelanavals - Banco AV Villas";0;4;1;9;2;1;1;1;0;0;0;1
